employee_id,full_name,role_raw,city_raw,department_raw,project_raw,is_payroll,employee_status,salary,hire_date,source_language
2197,Carl Leach,PROJECT MANAGER,moscow,finance,,True,TERMINATED,80916.2,2022-02-18,tr
2198,Kelly Phillips,software engineer,istanbul,I.T.,,True,TERMINATED,81547.29,2018-10-15,ru
2199,Billy Williams,software engineer,london,Information Technology,,False,terminated,95983.95,2023-11-05,tr
2200,Jeffery Davis,Hr Analyst,LONDON,PMO,,True,Terminated,52425.5,2017-12-19,tr
2201,Laura King,HR Analyst,"Dubai, UAE",project management,,True,active,49075.87,2022-09-25,ru
2202,Brad Gordon,HR ANALYST,Moscow,project management,,True,TERMINATED,61937.23,2020-06-22,ru
2203,Matthew White,hr analyst,Moskva ,I.T.,,True,Active,46179.96,2022-10-12,en
2204,James Miller,Software Engineer,Istanbul ,Project Management,,True,Active,100732.05,2015-11-07,en
2205,Elizabeth Matthews,TBD,Berlin,HR,,True,Terminated,49943.18,2020-09-26,ru
2206,Michael Hanson,Accountant,moscow,PM,,True,Terminated,67440.98,2021-05-16,ru
2207,Vincent Savage,Project Manager,BERLIN,Finance,,False,Active ,105503.68,2024-10-25,ru
2208,Cody Burgess,HR ANALYST,Moskva ,ENG,,False,ACTIVE,68325.71,2022-03-27,tr
2209,Shelby Rodriguez,civil engineer,Istanbul,PM,,True,active,91307.1,2015-09-03,en
2210,Abigail Wilson,Accountant,Moskva,PMO,,False,terminated,71919.53,2024-03-23,tr
2211,John Holt,HR ANALYST,new york,Engineering,,True,terminated,49321.81,2022-03-22,en
2212,Tracy Guzman,data analyst,BERLIN,human resources,,True,ACTIVE,78101.21,2015-09-08,tr
2213,Mr. William Ward,Civil Engineer,moscow,PM,,True,Active,71265.45,2023-10-07,en
2214,Melissa Foster,ACCOUNTANT,ISTANBUL,ENG,,False,Terminated,56430.17,2020-03-06,ru
2215,Calvin Smith,Software Engineer,unknown,human resources,,False,terminated,72572.32,2022-12-08,en
2216,Alan Waller,CIVIL ENGINEER,Berlin,Engineering,,False,TERMINATED,79722.76,2020-12-03,tr
2217,Christine Wong,Project Manager,Moskva ,unassigned,,False,Active,98613.96,2015-10-15,tr
2218,Jessica Garrett,ACCOUNTANT,istanbul,Fin.,,True,active,54548.13,2020-06-26,en
2219,Cheryl Turner,misc,New York,Project Management,,True,active,86727.34,2023-02-06,en
2220,John Johnson,PROJECT MANAGER,Istanbul,ENG,,False,Terminated,94654.64,2018-11-13,en
2221,Christian Park,Data Analyst,"Dubai, UAE",PM,,True,TERMINATED,71073.06,2017-05-05,en
2222,Kaitlyn Heath,data analyst,London,Eng.,,True,active,86108.45,2017-02-08,tr
2223,Christina Hudson,Software eng.,Berlin ,Engineering,,False,terminated,103597.52,2019-06-14,ru
2224,Amber Smith,Hr Analyst,dubai,engineering,,True,active,63554.74,2021-07-03,ru
2225,Michelle Petty,Software Engineer,,İnsan Kaynakları,,True,Active,79007.02,2020-07-03,ru
2226,Nancy Larson,ACCOUNTANT,TBD,it,,True,Active,67993.36,2024-07-17,ru
2227,Donna Freeman,DATA ANALYST,berlin,FIN,,True,Terminated,58939.94,2019-09-20,en
2228,Mr. Logan Gregory,Hr Analyst,ISTANBUL,it,,True,TERMINATED,50154.79,2024-06-07,tr
2229,Katherine Klein,CIVIL ENGINEER,istanbul,Engineering,,True,Active ,69563.69,2020-10-19,ru
2230,Jennifer Stewart,Software Engineer,"Dubai, UAE",Finance,,False,terminated,91021.11,2021-06-13,ru
2231,Steven Butler,Project Manager,"London, UK",Human Resources,,True,terminated,75545.41,2019-12-05,en
2232,Johnny Mcmillan,data Analyst,Berlin,unassigned,,True,active,68342.32,2024-11-03,ru
2233,Michael Smith,software engineer,Moscow,it,,True,Terminated,105988.52,2023-04-26,ru
2234,Corey Cooper,Hr Analyst,berlin,PM,,True,terminated,65173.87,2022-02-01,tr
2235,Daniel Stout,data Analyst,NYC,FIN,,False,terminated,89736.67,2022-03-20,en
2236,Lance Kirby,Accountant,Istambul,engineering,,True,Terminated,70713.97,2023-05-05,en
2237,Bonnie Carter,data analyst,london,misc,,True,TERMINATED,55751.66,2019-07-23,tr
2238,Toni Whitaker,Civil Engineer,New York,IT,,True,TERMINATED,89245.3,2024-02-26,tr
2239,Morgan Flynn,Hr Analyst,DUBAI,I.T.,,False,terminated,55499.31,2022-05-30,tr
2240,Sarah Howell,Accountant,New York,finance,,True,Terminated,61615.94,2023-04-27,tr
2241,Paul Estrada,SW Engineer,LONDON,project management,,True,active,72295.99,2023-01-21,en
2242,Curtis Obrien,Project Manager,"Dubai, UAE",ENG,,True,TERMINATED,99253.78,2022-12-24,en
2243,Jason Chaney,PROJECT MANAGER,berlin,Eng.,,False,TERMINATED,117777.49,2020-03-20,tr
2244,Daniel Williams,DATA ANALYST,Moskva,I.T.,,True,Terminated,80818.34,2023-09-23,tr
2245,Stanley Kelly,DATA ANALYST,NEW YORK,Finance,,True,Active,67271.16,2021-01-28,en
2246,Ronald Kline,data Analyst,dubai,project management,,True,Terminated,75082.24,2016-07-21,ru
2247,Arthur Jordan,data Analyst,New York City,Fin.,,True,active,74612.87,2020-11-19,ru
2248,Barbara Walker,civil engineer,Moskva ,I.T.,,True,TERMINATED,59639.74,2017-11-21,ru
2249,Gerald Kelly,accountant,London,İnsan Kaynakları,,True,Active ,59102.94,2017-05-21,tr
2250,Shawn Adams,TBD,DUBAI,engineering,,True,TERMINATED,128133.74,2024-12-13,en
2251,Michael Robertson,HR ANALYST,dubai,finance,,False,Active,61245.04,2016-10-31,en
2252,Michelle House,Accountant,"London, UK",IT,,True,Terminated,54452.08,2021-02-27,en
2253,Jim Skinner,misc,BERLIN,Project Management,,True,TERMINATED,128380.94,2023-05-10,ru
2254,Brian Bishop,Civil Engineer,Moskva ,H.R.,,True,TERMINATED,76109.19,2022-11-27,ru
2255,Theresa Colon,software engineer,berlin,Engineering,,True,ACTIVE,103601.41,2018-06-01,tr
2256,Brian Soto,project manager,"London, UK",Eng.,,True,Terminated,83451.07,2020-04-12,ru
2257,Susan Moore,accountant,NYC,İnsan Kaynakları,,True,Active ,58143.39,2024-01-17,en
2258,Jeremy Hunter,hr analyst,ISTANBUL,finance,,True,Active ,54930.05,2024-06-23,tr
2259,Annette Holland,Project Manager,LONDON,finance,,False,Active,115526.02,2023-09-11,ru
2260,Chad Allison,civil Engineer,MOSCOW,ENG,,True,terminated,65870.52,2018-11-04,tr
2261,Jason Mack,CIVIL ENGINEER,berlin,Project Management,,True,Active ,85682.77,2019-11-15,en
2262,Robert Peterson,Accountant,ISTANBUL,engineering,,True,terminated,73123.34,2024-08-02,en
2263,Angela Watson,accountant,london,ENG,,True,active,56882.83,2024-12-05,en
2264,Heather Ortega,HR Analyst,Moskva ,I.T.,,True,terminated,56144.27,2017-03-16,tr
2265,Paul Fisher,Accountant,Moskva ,it,,True,Terminated,79047.99,2022-01-07,en
2266,Robert Gutierrez,TBD,New York City,Eng.,,True,Active ,77854.67,2024-06-19,tr
2267,Jimmy Phelps,CIVIL ENGINEER,NYC,finance,,True,TERMINATED,86662.01,2015-05-04,ru
2268,Heidi Johnson,data Analyst,istanbul,project management,,True,TERMINATED,80403.97,2024-01-02,tr
2269,Adam Drake,ACCOUNTANT,Moskva,Information Technology,,True,TERMINATED,75875.25,2017-09-01,en
2270,Angela Edwards,ACCOUNTANT,Moskva ,I.T.,,True,Terminated,73381.32,2015-02-17,ru
2271,Mrs. Amy Malone,data analyst,"London, UK",Information Technology,,True,TERMINATED,89666.34,2024-04-17,tr
2272,Margaret Orr,ACCOUNTANT,TBD,engineering,,True,TERMINATED,76717.33,2024-08-09,ru
2273,Mark Reeves,Project Manager,london,Engineering,,True,terminated,92088.31,2021-09-09,tr
2274,Kelly Phillips,Civil Engineer,NEW YORK,FIN,,True,Terminated,66439.87,2017-03-23,en
2275,Michael Spencer,hr analyst,London,Information Technology,,True,Active,47275.99,2017-04-15,ru
2276,Patrick Blankenship,PROJECT MANAGER,"Dubai, UAE",engineering,,True,TERMINATED,80244.39,2017-04-17,ru
2277,Douglas Rose,misc,Berlin ,finance,,True,TERMINATED,73908.45,2020-10-28,ru
2278,Melody Griffin,Data Analyst,London,project management,,True,Terminated,81440.92,2022-09-30,en
2279,Joshua Kramer,Accountant,"Dubai, UAE",I.T.,,True,terminated,62922.36,2021-09-21,en
2280,Melissa Barron,DATA ANALYST,London,PM,,True,active,81292.95,2021-06-11,ru
2281,Jennifer Gonzalez,Accountant,???,engineering,,False,ACTIVE,78301.54,2015-12-26,tr
2282,Andrew Cook,data Analyst,Istambul,I.T.,,True,terminated,87282.71,2017-10-02,ru
2283,Natalie Martinez,Accountant,New York,Information Technology,,True,active,72407.19,2021-05-26,tr
2284,Diane Davis DDS,ACCOUNTANT,Berlin ,Fin.,,True,ACTIVE,58945.11,2021-09-02,ru
2285,Nicole Moore,DATA ANALYST,Istanbul,Engineering,,True,terminated,72654.14,2018-09-14,ru
2286,Robert Vargas,CIVIL ENGINEER,LONDON,PMO,,True,Active,65382.28,2016-05-16,tr
2287,Raymond Barber,HR Analyst,Dubai,Project Management,,False,ACTIVE,63863.97,2018-07-06,ru
2288,Mrs. Amy Watson,data analyst,Berlin ,IT,,False,ACTIVE,73239.68,2021-02-05,ru
2289,Heather Williams,HR ANALYST,"Dubai, UAE",Human Resources,,False,TERMINATED,66565.17,2017-03-01,tr
2290,Belinda Evans,HR ANALYST,Moscow,Human Resources,,False,Terminated,58549.43,2022-05-03,en
2291,Jody Bird,Hr Analyst,BERLIN,IT,,True,terminated,53401.07,2021-08-26,en
2292,Virginia Cunningham,civil Engineer,Berlin ,Information Technology,,True,terminated,76450.72,2024-07-16,en
2293,Lori Ferguson,civil Engineer,dubai,I.T.,,False,Active ,93513.56,2017-03-08,ru
2294,Hayley Mitchell,CIVIL ENGINEER,BERLIN,engineering,,True,active,88073.75,2020-04-13,ru
2295,Michelle Chambers,Software Engineer,NEW YORK,I.T.,,True,Terminated,90262.89,2017-01-12,ru
2296,Kelly Wright,civil Engineer,dubai,human resources,,True,terminated,74615.47,2015-07-16,tr
2297,Kevin Carson,Data Analyst,Moskva ,Human Resources,,True,Active,61373.84,2020-07-21,tr
2298,Brent Dawson,HR Analyst,dubai,H.R.,,True,ACTIVE,53521.09,2021-10-15,en
2299,Angela Brown,Accountant,Moskva ,Project Management,,True,ACTIVE,60313.4,2017-06-08,ru
2300,Karen Griffin,project manager,Moskva ,H.R.,,True,ACTIVE,109812.32,2015-11-05,tr
2301,Joseph Chapman,Civil Engineer,Berlin ,HR,,True,Terminated,65544.48,2015-02-17,tr
2302,Jennifer Baker,Software Engineer,DUBAI,IT,,True,Terminated,93092.9,2024-05-05,ru
2303,Mr. Jeremiah Galvan MD,HR ANALYST,TBD,PM,,False,ACTIVE,60466.57,2022-04-18,ru
2304,Samantha Thomas,DATA ANALYST,london,finance,,True,Terminated,76168.69,2016-01-28,ru
2305,Michael Anderson,civil Engineer,New York City,Eng.,,True,TERMINATED,90605.48,2023-10-10,tr
2306,Sharon Wilson,software engineer,london,Information Technology,,True,Active ,114967.32,2018-06-17,tr
2307,John Francis,ACCOUNTANT,berlin,Fin.,,True,Terminated,53748.08,2020-07-04,tr
2308,Jaclyn Crane,Project Manager,New York,Engineering,,False,Active,116890.58,2018-10-25,en
2309,Jennifer Martinez,Accountant,New York City,Human Resources,,True,TERMINATED,51875.57,2018-10-22,en
2310,Amanda Hernandez,hr analyst,moscow,ENG,,True,active,54286.67,2021-12-29,en
2311,William Turner,hr analyst,new york,engineering,,True,active,68033.92,2017-07-15,tr
2312,Dr. Charles Lawrence,civil Engineer,moscow,HR,,True,ACTIVE,87014.35,2024-05-11,ru
2313,Steven Small,hr analyst,berlin,Finance,,True,Active ,48681.81,2024-09-15,tr
2314,Robert Burns,data analyst,Dubai,IT,,True,Active ,65875.63,2023-08-30,tr
2315,Gregory Harrell,Accountant,london,FIN,,True,Terminated,76128.3,2018-05-15,tr
2316,Kenneth Knight,Data Analyst,berlin,Eng.,,True,Terminated,61498.78,2020-03-23,tr
2317,Rachael Alvarez,project manager,dubai,IT,,True,ACTIVE,81520.06,2016-10-12,en
2318,Lisa Gill,Software eng.,New York City,PMO,,False,TERMINATED,73352.77,2022-10-23,tr
2319,Julia Cole,data Analyst,London,Engineering,,False,terminated,84470.14,2021-10-10,en
2320,Sean Nguyen,hr analyst,moscow,Eng.,,True,Active ,62796.81,2017-06-19,en
2321,Mary Ortiz,CIVIL ENGINEER,Dubai,H.R.,,False,Terminated,86538.15,2020-03-04,ru
2322,James Weaver,ACCOUNTANT,new york,Engineering,,True,terminated,70505.75,2018-02-07,tr
2323,Stacy Fitzgerald,Accountant,london,Information Technology,,False,active,51371.24,2018-05-20,tr
2324,Sharon Mann,ACCOUNTANT,Berlin ,FIN,,False,TERMINATED,65920.49,2019-07-11,en
2325,Rebecca Zimmerman,ACCOUNTANT,dubai,HR,,True,Active ,56520.51,2020-07-04,ru
2326,Becky Hansen,Civil Engineer,Berlin,engineering,,True,Active,79083.28,2015-02-26,ru
2327,Luke Ray,Data Analyst,london,misc,,True,TERMINATED,71094.11,2017-06-24,ru
2328,Kelly Lopez,civil engineer,"London, UK",Fin.,,True,Terminated,60569.99,2024-09-14,en
2329,Steven Martinez,Hr Analyst,dubai,İnsan Kaynakları,,True,Active ,51539.73,2017-06-01,tr
2330,Catherine Smith,DATA ANALYST,istanbul,HR,,True,TERMINATED,81617.16,2015-05-13,ru
2331,Danielle Thornton,HR Analyst,BERLIN,Engineering,,True,TERMINATED,50139.6,2024-11-06,tr
2332,Jill Roman,SW Engineer,,I.T.,,True,Active,76785.51,2022-08-26,en
2333,Jennifer Williams,SW Engineer,London,finance,,True,active,112229.74,2024-03-13,tr
2334,Allison Kim,hr analyst,DUBAI,I.T.,,True,Active ,49933.34,2022-09-24,ru
2335,Scott Stewart,Software eng.,NEW YORK,project management,,True,Terminated,95955.66,2019-10-08,en
2336,Brian Garcia,PROJECT MANAGER,ISTANBUL,H.R.,,True,ACTIVE,110701.28,2023-12-19,ru
2337,Charles Scott,misc,Istambul,project management,,True,Active ,47874.54,2021-11-02,en
2338,Eric Russell,Project Manager,NYC,IT,,True,Active,82555.71,2021-07-24,tr
2339,Lucas Nguyen,software engineer,TBD,İnsan Kaynakları,,True,Terminated,110762.32,2020-05-25,en
2340,Anthony Price,TBD,Berlin,PMO,,True,Terminated,61613.13,2023-12-25,en
2341,Jason Nguyen,project manager,Istambul,Eng.,,True,active,109921.93,2017-12-29,ru
2342,Ronald Martinez,misc,Berlin ,HR,,True,TERMINATED,108411.04,2018-06-16,tr
2343,Paul Willis,HR Analyst,Berlin,PMO,,True,terminated,59655.96,2021-01-04,tr
2344,Paul Cruz Jr.,Accountant,"Dubai, UAE",Human Resources,,True,terminated,65028.63,2024-04-25,tr
2345,John Russell,Project Manager,new york,Eng.,,True,terminated,80038.23,2024-12-04,ru
2346,Mr. David Mercado,Accountant,Berlin ,FIN,,True,Terminated,74577.94,2018-11-29,ru
2347,Victor Leonard,Project Manager,dubai,Fin.,,True,Active,108732.64,2015-01-23,tr
2348,Justin Glover,project manager,DUBAI,Information Technology,,True,Terminated,81851.17,2015-05-14,ru
2349,Jason Miller,accountant,Berlin,finance,,True,ACTIVE,67410.38,2021-09-27,ru
2350,Christina Faulkner,civil Engineer,NEW YORK,,,True,Active ,93703.61,2017-06-13,en
2351,William Casey,civil engineer,DUBAI,HR,,True,Active ,64218.44,2017-04-07,ru
2352,Jessica Buck,PROJECT MANAGER,"London, UK",Fin.,,True,Terminated,82382.0,2017-03-16,tr
2353,Aaron Marshall,PROJECT MANAGER,Berlin ,Finance,,True,active,107895.29,2015-12-30,en
2354,Donna Stanton,software engineer,Istambul,Project Management,,True,terminated,128488.96,2022-02-09,ru
2355,Timothy Olson,civil Engineer,Istanbul ,engineering,,True,ACTIVE,90577.86,2020-04-21,tr
2356,Sara James,PROJECT MANAGER,,Finance,,False,Active ,108026.32,2019-11-08,ru
2357,Mark Richards,data analyst,MOSCOW,İnsan Kaynakları,,True,Active,80157.28,2016-06-05,en
2358,Amber Stevenson,ACCOUNTANT,"London, UK",FIN,,False,TERMINATED,72092.58,2020-08-12,ru
2359,Elizabeth Foster,software engineer,moscow,IT,,True,Active ,88618.74,2020-07-24,en
2360,Charles Hawkins,SW Engineer,london,I.T.,,True,active,98640.4,2024-09-17,ru
2361,Jeffrey Bishop,PROJECT MANAGER,N/A,HR,,True,Active ,72887.79,2024-03-09,tr
2362,Emily Fleming,data analyst,Istambul,finance,,True,Terminated,66396.77,2017-12-30,en
2363,Dean Mullins,Civil Engineer,BERLIN,it,,True,active,90498.59,2016-09-24,ru
2364,David Bird,HR Analyst,Berlin,HR,,True,Active,59952.92,2021-09-25,en
2365,Joe Greene,project manager,ISTANBUL,PM,,True,active,102133.35,2024-06-09,en
2366,Michael Lucas,various,Istambul,engineering,,True,ACTIVE,77337.05,2015-11-18,tr
2367,John Valenzuela,accountant,berlin,H.R.,,True,ACTIVE,53733.38,2015-08-18,ru
2368,Jennifer Woodard,HR ANALYST,NEW YORK,Fin.,,True,Terminated,67124.41,2018-01-14,tr
2369,Pamela Medina,project manager,NYC,Engineering,,False,Active ,103924.56,2018-01-29,en
2370,Mariah Jones,project manager,BERLIN,İnsan Kaynakları,,True,Terminated,104278.06,2015-11-21,ru
2371,Ronnie Powers,civil engineer,NEW YORK,human resources,,True,TERMINATED,88222.76,2020-02-01,ru
2372,Heather Hess,ACCOUNTANT,moscow,HR,,True,TERMINATED,76543.26,2016-07-11,tr
2373,Heather Thompson,Civil Engineer,NYC,PM,,True,terminated,89026.95,2021-09-29,tr
2374,Melissa Smith,Civil Engineer,ISTANBUL,Finance,,True,Active ,68189.42,2020-07-12,ru
2375,Timothy Wallace,PROJECT MANAGER,NEW YORK,ENG,,True,Active,92368.87,2017-10-14,ru
2376,Alejandro Campbell,civil Engineer,Berlin ,IT,,True,ACTIVE,90708.29,2021-05-20,tr
2377,Heather Davis,data analyst,"Dubai, UAE",PM,,False,Terminated,78721.05,2016-04-25,en
2378,Elizabeth Robbins,various,NYC,it,,True,Active ,83175.37,2016-09-26,en
2379,Johnny Cox,project manager,london,PMO,,True,ACTIVE,117421.78,2022-02-22,en
2380,Tanner Mann,PROJECT MANAGER,moscow,FIN,,True,ACTIVE,101124.35,2023-12-27,en
2381,Craig Nicholson,HR ANALYST,MOSCOW,it,,True,TERMINATED,64107.25,2021-11-14,ru
2382,Sergio Carroll,civil Engineer,moscow,IT,,True,ACTIVE,73945.97,2018-08-08,en
2383,Juan Keller MD,Hr Analyst,Moskva ,project management,,True,terminated,60401.56,2019-09-18,en
2384,Krystal Jones,CIVIL ENGINEER,BERLIN,Human Resources,,True,TERMINATED,58131.16,2016-10-24,ru
2385,Austin Green,Data Analyst,New York,İnsan Kaynakları,,True,Active,70170.02,2022-06-19,tr
2386,Crystal Mills,accountant,Istanbul ,Information Technology,,True,Active,58499.8,2019-08-16,ru
2387,Cheryl Gregory,hr analyst,"London, UK",ENG,,True,ACTIVE,47317.63,2018-04-11,ru
2388,Melissa Patel MD,project manager,new york,PM,,True,Terminated,79706.22,2024-03-14,ru
2389,Jordan Pace,accountant,london,PM,,True,Terminated,59070.58,2020-01-01,tr
2390,Terri Williams,accountant,moscow,Fin.,,False,terminated,59811.09,2017-03-13,tr
2391,Jessica Carney,accountant,New York,Eng.,,True,Terminated,67674.5,2015-09-19,en
2392,Michael Owens,HR Analyst,dubai,engineering,,True,Terminated,48434.27,2020-06-13,tr
2393,Peter Stephenson,data analyst,BERLIN,H.R.,,True,Active ,65528.06,2020-08-15,en
2394,Donald Fisher,Accountant,moscow,FIN,,True,TERMINATED,69877.77,2019-03-04,ru
2395,Aaron Lee,CIVIL ENGINEER,Berlin ,IT,,True,terminated,60270.59,2017-12-05,tr
2396,Kenneth Johnson,Software Engineer,NEW YORK,finance,,False,Active ,91720.65,2017-10-26,ru
2397,Vanessa Coleman,hr analyst,Istanbul,HR,,True,Terminated,62883.97,2015-12-06,tr
2398,David Martin,data analyst,Berlin,I.T.,,True,Terminated,58544.86,2015-07-23,tr
2399,Mark Davis,Hr Analyst,moscow,engineering,,True,Terminated,50120.3,2015-07-15,ru
2400,Robert Watkins,civil Engineer,unknown,Engineering,,True,active,74642.62,2017-12-30,ru
2401,Felicia Wright,PROJECT MANAGER,LONDON,Information Technology,,True,ACTIVE,93654.08,2016-01-27,en
2402,David Peterson,CIVIL ENGINEER,new york,finance,,True,Active ,90874.0,2015-11-11,en
2403,Gavin Bauer,Software eng.,berlin,Engineering,,True,Terminated,78075.81,2024-05-10,en
2404,Patricia Harvey,accountant,moscow,Engineering,,True,Terminated,52609.66,2015-06-27,en
2405,Lori Riley,SW Engineer,istanbul,Project Management,,False,TERMINATED,114584.27,2019-09-21,ru
2406,Antonio Johnson,data Analyst,???,Eng.,,True,Active,65992.99,2022-09-07,ru
2407,Ryan Brown,accountant,Berlin ,H.R.,,True,Terminated,73178.04,2024-07-11,ru
2408,Thomas Ramos,project manager,london,engineering,,False,Active,113251.95,2018-08-02,en
2409,Mark Jones,SW Engineer,LONDON,Project Management,,True,Active,110907.14,2022-08-31,ru
2410,Kristin Phillips,accountant,LONDON,Finance,,True,active,75685.82,2021-02-07,tr
2411,Brendan Walton,accountant,moscow,Human Resources,,True,ACTIVE,60950.74,2017-09-02,en
2412,Kyle Keller,Hr Analyst,New York City,FIN,,True,active,58506.48,2017-08-13,ru
2413,James Pope,software engineer,London,Engineering,,False,Terminated,118229.48,2021-03-10,tr
2414,Lisa Morgan,civil Engineer,istanbul,Information Technology,,True,Terminated,73160.53,2016-01-22,ru
2415,Rachel Gibson,civil engineer,dubai,it,,True,ACTIVE,90699.2,2021-02-23,en
2416,Corey Garcia,SW Engineer,Istanbul,project management,,True,terminated,111370.2,2022-11-24,tr
2417,Andrea Clarke,DATA ANALYST,DUBAI,finance,,True,ACTIVE,78238.14,2015-01-28,tr
2418,Kenneth Walsh,SW Engineer,New York City,Engineering,,True,terminated,111880.48,2019-08-10,en
2419,Jason Hardy,Accountant,Istambul,Human Resources,,False,active,68190.92,2021-08-03,tr
2420,David Robles,accountant,Moskva ,Finance,,False,terminated,55889.14,2020-11-30,en
2421,Eric Graham,Software eng.,NEW YORK,PMO,,True,active,103263.52,2016-02-16,en
2422,Nicole Collins,Project Manager,BERLIN,PMO,,True,Active ,101787.0,2021-04-24,tr
2423,Patricia Hernandez,CIVIL ENGINEER,Moskva ,engineering,,True,Active,64606.33,2022-06-08,ru
2424,Grant Wood,project manager,NEW YORK,it,,True,Active ,91220.79,2019-09-01,tr
2425,Kevin Gregory,accountant,london,Finance,,True,Active ,57864.21,2021-10-23,en
2426,Jonathon Conley,DATA ANALYST,NEW YORK,I.T.,,True,Active,76154.37,2016-08-15,en
2427,Jennifer Gonzalez,data Analyst,Moskva ,Engineering,,True,Terminated,59308.1,2021-05-17,ru
2428,Terry Glover,TBD,berlin,ENG,,True,active,58877.83,2020-10-12,tr
2429,Michael Neal,HR ANALYST,"Dubai, UAE",finance,,True,terminated,49291.61,2020-07-03,ru
2430,Ms. Erin Lane,accountant,London,human resources,,True,TERMINATED,67677.01,2021-05-26,en
2431,Lisa Barnes,civil Engineer,unknown,it,,True,TERMINATED,91226.62,2023-02-02,ru
2432,Jesse Mccormick,Software eng.,New York,FIN,,False,TERMINATED,84542.61,2018-05-21,tr
2433,Daniel Smith,ACCOUNTANT,TBD,finance,,True,active,64848.61,2016-10-08,en
2434,David Hanson,Data Analyst,BERLIN,IT,,True,TERMINATED,68060.6,2021-11-10,ru
2435,Nicholas Cisneros,Software eng.,istanbul,IT,,True,terminated,99911.96,2017-07-22,tr
2436,Patrick Harris,civil engineer,DUBAI,Finance,,False,ACTIVE,74471.38,2018-11-29,ru
2437,William Cox,civil engineer,berlin,Human Resources,,True,TERMINATED,79898.07,2024-09-03,tr
2438,Alvin Wilson,project manager,berlin,unassigned,,True,TERMINATED,73878.19,2018-05-12,ru
2439,Cory Willis,SW Engineer,New York City,Human Resources,,True,Active ,119091.03,2016-10-28,en
2440,Amanda Johnson,DATA ANALYST,Istanbul,misc,,True,TERMINATED,60936.6,2023-06-03,ru
2441,Christopher Mcclure,Software eng.,ISTANBUL,ENG,,True,ACTIVE,81847.22,2015-07-27,en
2442,Gina Spencer,Accountant,Berlin,H.R.,,True,Active ,54003.85,2016-12-27,en
2443,Alex Cameron,SW Engineer,istanbul,Finance,,True,terminated,67704.33,2015-12-18,tr
2444,Alisha Byrd,HR Analyst,TBD,Finance,,True,Active ,63270.48,2023-12-22,en
2445,Richard Rodriguez,software engineer,New York City,Finance,,True,TERMINATED,76078.3,2018-05-30,tr
2446,Elizabeth Allen,civil engineer,istanbul,İnsan Kaynakları,,True,terminated,91419.54,2015-01-29,en
2447,Mary Pugh,misc,Istanbul ,Fin.,,True,active,55052.25,2024-03-15,tr
2448,Yolanda Keith,Civil Engineer,Moscow,PM,,True,ACTIVE,72433.59,2019-07-10,ru
2449,Ana Thomas,Data Analyst,BERLIN,IT,,True,terminated,75995.03,2018-09-01,tr
2450,Rebecca Lee,misc,MOSCOW,FIN,,True,terminated,80176.31,2015-09-10,tr
2451,James Greene,Project Manager,new york,Engineering,,True,Active,97157.22,2016-08-27,tr
2452,Dana Williams,Software eng.,DUBAI,project management,,True,Active,75276.4,2023-07-01,ru
2453,Chelsea Nichols,software engineer,istanbul,Information Technology,,True,Terminated,85210.89,2022-02-11,tr
2454,Erin Brown,SW Engineer,???,PMO,,True,Active ,73716.08,2022-09-19,en
2455,Shelley York,project manager,Moskva,Engineering,,True,Active ,77232.04,2018-02-06,en
2456,Stacey Clark,Software Engineer,LONDON,Finance,,True,Active ,93236.13,2021-07-07,tr
2457,John Alvarado,accountant,new york,Engineering,,True,Active ,79107.39,2022-04-20,ru
2458,Jordan Potter,project manager,Berlin,Project Management,,True,ACTIVE,92830.41,2019-02-13,tr
2459,Katrina Jimenez,Data Analyst,Istanbul,,,True,Active,65936.15,2024-08-01,tr
2460,Frank Brooks,CIVIL ENGINEER,MOSCOW,PM,,True,TERMINATED,79478.24,2019-03-28,tr
2461,Michelle Simpson,hr analyst,"London, UK",Engineering,,True,TERMINATED,60272.19,2018-02-12,tr
2462,James Morse,project manager,istanbul,FIN,,True,Active,107124.8,2019-08-21,en
2463,Amanda Robinson,civil Engineer,DUBAI,Human Resources,,True,Terminated,81900.98,2019-07-05,ru
2464,Scott Foster,project manager,Dubai,Finance,,True,terminated,116078.95,2024-09-17,tr
2465,Stephen Duncan,Data Analyst,"London, UK",human resources,,False,active,57806.24,2021-12-23,tr
2466,Jacqueline Pierce,data Analyst,dubai,FIN,,True,terminated,59200.18,2021-07-09,ru
2467,Bradley Wallace,CIVIL ENGINEER,TBD,Engineering,,True,Active,59206.21,2017-09-13,en
2468,Kevin Marshall,TBD,LONDON,I.T.,,True,Active,73639.15,2019-03-05,tr
2469,Jessica Mcdonald,Civil Engineer,Moscow,human resources,,True,terminated,55949.43,2019-09-28,en
2470,Robert Stewart,Data Analyst,"London, UK",unassigned,,True,active,76230.38,2015-03-26,ru
2471,Christopher Hall,HR Analyst,ISTANBUL,PM,,False,Terminated,46084.69,2018-04-20,ru
2472,Heather Miller,Civil Engineer,Moscow,HR,,True,Active,68358.32,2023-01-31,ru
2473,Kayla Schneider,Software eng.,istanbul,ENG,,True,active,116669.21,2024-12-29,tr
2474,Tammy Garcia,Software eng.,Berlin ,Information Technology,,True,TERMINATED,89119.25,2015-11-10,en
2475,Andrew Gonzalez,ACCOUNTANT,Istanbul ,IT,,True,Active ,73996.44,2018-01-31,ru
2476,Gary Turner,PROJECT MANAGER,Moskva ,FIN,,True,TERMINATED,74224.72,2018-02-23,en
