employee_id,full_name,role,city,department_id,is_payroll,employee_status,hire_date
1364,Samantha Jones,Project Manager,Moscow,4,True,active,2017-02-02
1366,Debra Valentine,Software Engineer,New York,2,True,active,2021-12-17
1367,Susan Porter,Project Manager,Berlin,5,True,terminated,2018-04-11
1368,Nicolas Salas,Project Manager,Istanbul,3,True,active,2024-08-14
1369,Dale Wright,HR Analyst,New York,4,False,terminated,2017-07-08
1370,Brittney Rodriguez,HR Analyst,Berlin,5,False,active,2019-12-30
1371,Megan Alvarado,Civil Engineer,Moscow,1,True,terminated,2019-02-26
1372,Pamela Weaver,HR Analyst,London,2,True,active,2021-11-07
1373,John Oliver,Data Analyst,Berlin,1,True,active,2018-12-30
1374,William Prince PhD,Accountant,Dubai,2,True,terminated,2015-10-09
1375,William Moon IV,HR Analyst,Dubai,5,True,terminated,2024-12-04
1376,Kenneth Brown,HR Analyst,New York,2,True,active,2015-03-18
1377,Karen Fernandez,Accountant,Istanbul,5,True,terminated,2022-12-21
1378,Jennifer Parks,Accountant,Istanbul,3,True,active,2017-02-10
1379,William Wolfe,HR Analyst,New York,3,True,terminated,2017-01-12
1380,Michael Smith,HR Analyst,New York,2,False,active,2024-11-04
1381,Kevin Nguyen,Project Manager,Istanbul,2,False,terminated,2024-02-24
1382,Debbie Dunn,Accountant,London,2,True,terminated,2015-11-17
1383,John Austin,Software Engineer,Istanbul,5,True,active,2018-04-27
1384,Jonathan Clark,Software Engineer,Moscow,1,True,active,2024-04-28
1385,Jacqueline Dickerson,Data Analyst,Dubai,1,True,terminated,2017-12-16
1386,Christopher Anderson,Accountant,London,5,True,active,2021-09-18
1387,Crystal Garcia,Accountant,Berlin,4,True,terminated,2021-06-06
1388,David Reynolds,Civil Engineer,Istanbul,2,True,active,2024-01-20
1389,Charles Haley,Civil Engineer,Berlin,1,False,terminated,2021-12-12
1390,Robert Thompson,Data Analyst,New York,2,True,terminated,2017-06-21
1391,Dr. Samuel Holmes DDS,Project Manager,London,2,False,active,2024-11-09
1393,Jennifer Vaughn,Software Engineer,Berlin,1,True,active,2021-11-12
1394,Robert Woods,Accountant,Istanbul,4,True,active,2019-08-24
1396,Justin Frederick,Accountant,Berlin,1,True,active,2019-08-09
1397,Alejandro Martinez,Project Manager,Moscow,5,True,terminated,2024-04-09
1399,Mariah Thompson,Project Manager,Istanbul,1,False,active,2016-12-09
1401,Dr. Steve James,Software Engineer,New York,5,True,terminated,2020-08-20
1402,Mark Thomas,Accountant,London,2,True,terminated,2021-09-06
1403,Robert Rogers,Data Analyst,Dubai,2,True,active,2018-06-05
1404,Laura Sweeney,Accountant,Moscow,3,True,active,2022-11-07
1405,Christopher Perez,HR Analyst,Moscow,5,True,terminated,2021-02-28
1406,Eddie Adams,Software Engineer,Moscow,4,False,active,2021-02-06
1408,Heidi Matthews,Data Analyst,Istanbul,5,True,active,2017-09-26
1409,Jennifer White,Data Analyst,Istanbul,2,True,active,2021-01-30
1410,Nicholas Stanley,HR Analyst,Istanbul,4,False,terminated,2017-07-13
1414,Phillip Miller,Project Manager,Dubai,5,True,terminated,2019-03-24
1415,Christopher Pena,HR Analyst,Dubai,5,True,active,2016-10-27
1416,Ellen Wright,Data Analyst,New York,5,True,active,2022-01-13
1418,Alyssa Alvarado,Data Analyst,Dubai,3,False,terminated,2016-04-05
1419,Erika Alvarez,Accountant,London,3,True,terminated,2023-09-16
1420,Kimberly Nelson,Project Manager,Berlin,3,True,active,2016-11-02
1421,Wayne Wolfe,Software Engineer,Istanbul,1,True,active,2023-08-21
1422,Kyle Welch,Data Analyst,Moscow,5,True,terminated,2017-12-08
1423,Kristy Mills,HR Analyst,Moscow,3,True,active,2023-01-28
1425,Regina Ramos,Accountant,London,4,True,terminated,2024-01-05
1426,David Torres,Project Manager,Moscow,2,True,active,2021-09-04
1427,Robert Charles,Software Engineer,London,3,True,terminated,2018-11-10
1428,John Smith,Project Manager,Berlin,4,True,active,2022-02-14
1429,Theresa Woods,Project Manager,Dubai,4,True,terminated,2017-07-01
1430,Jeffrey Carter,HR Analyst,London,2,True,terminated,2016-02-21
1431,Adam Brooks,Software Engineer,Dubai,1,True,active,2022-03-06
1432,Justin Foster,Software Engineer,Dubai,4,True,active,2022-07-01
1433,Omar Price,Civil Engineer,Istanbul,2,True,active,2020-12-07
1434,Dennis Henderson,Project Manager,Moscow,3,True,terminated,2018-05-03
1435,Phillip Kent,Civil Engineer,Berlin,1,True,terminated,2017-04-12
1436,Melinda Mitchell,HR Analyst,New York,4,True,active,2020-11-04
1438,Catherine Roberts,Software Engineer,Moscow,2,True,terminated,2023-10-18
1439,Lisa Nelson,Project Manager,Moscow,5,True,terminated,2019-04-01
1440,Chelsea Smith,Project Manager,Berlin,5,False,active,2017-12-09
1441,Joseph Lopez,Data Analyst,Moscow,5,True,active,2017-08-16
1442,Derrick Espinoza,Data Analyst,Dubai,2,True,terminated,2020-10-08
1443,Crystal Hernandez,Accountant,New York,5,True,terminated,2022-12-18
1444,Glenn Collins DDS,Accountant,New York,2,False,active,2022-06-06
1445,Mrs. Raven Rivera DVM,Data Analyst,Moscow,3,False,active,2018-09-08
1448,Ruth Clayton,Software Engineer,Berlin,1,False,terminated,2023-11-08
1450,Jessica Rojas,Accountant,Moscow,5,True,terminated,2015-08-30
1451,Joel Wise,Accountant,Berlin,5,True,active,2019-06-29
1452,Vickie Kennedy,Software Engineer,New York,4,False,active,2017-05-06
1453,Emily Morris,Data Analyst,Istanbul,1,False,terminated,2018-10-01
1454,Amanda Pineda,Accountant,London,5,True,terminated,2021-11-17
1455,Dawn Little,Software Engineer,Dubai,5,False,active,2019-08-06
1456,Stephen Boyer,Accountant,New York,3,True,terminated,2021-12-28
1457,Brian Chen,Accountant,London,2,True,terminated,2021-04-13
1458,Christopher Hill,Civil Engineer,Moscow,4,True,active,2022-02-08
1459,Richard Smith,Accountant,Dubai,4,True,active,2020-07-21
1461,Jacqueline Davis,HR Analyst,Istanbul,5,True,active,2021-04-12
1462,Brandon Montgomery,HR Analyst,Moscow,3,True,active,2020-09-28
1463,Yolanda Garrett,Project Manager,Dubai,2,True,terminated,2016-04-06
1464,Matthew Miles,HR Analyst,Istanbul,4,True,terminated,2024-07-02
1466,Dr. Nicole Trujillo,HR Analyst,New York,5,True,terminated,2016-02-09
1467,Corey Norris,Civil Engineer,Istanbul,3,True,active,2015-11-17
1468,Chad Roach,Civil Engineer,New York,2,True,active,2019-04-17
1469,Mr. Edward Terry,Civil Engineer,London,4,True,active,2023-09-26
1472,Kristen Jones,Civil Engineer,Dubai,2,True,active,2016-08-06
1473,Edward Baker,Data Analyst,Moscow,3,True,terminated,2020-04-25
1474,Aaron Little,Software Engineer,London,3,True,active,2016-08-13
1475,Cody Smith,Project Manager,Dubai,1,True,active,2021-07-17
1476,Patty Allen,Software Engineer,New York,4,True,active,2019-08-03
1477,Mary Ryan,Data Analyst,Dubai,5,True,active,2015-06-01
1478,Joseph Jimenez,Project Manager,Moscow,5,True,active,2021-10-20
1480,Ashley Mills,Data Analyst,Moscow,2,True,active,2015-07-26
1482,Christina Washington,Software Engineer,Berlin,3,True,active,2023-04-30
1483,Kenneth Huff,HR Analyst,Moscow,3,False,active,2019-07-10
1485,Jacob Obrien,Data Analyst,Dubai,2,True,active,2023-04-20
1486,Timothy Clark,Accountant,Berlin,4,True,terminated,2019-10-08
1487,Steve Miller PhD,Civil Engineer,New York,2,True,terminated,2019-12-31
1488,Justin Hurley,Civil Engineer,Moscow,1,True,terminated,2017-02-13
1489,Jacob Erickson,HR Analyst,New York,1,True,active,2017-10-22
1490,Deborah Williams,Software Engineer,Berlin,4,False,active,2022-12-03
1492,Anne Hardy,Software Engineer,London,3,True,terminated,2020-02-05
1493,Chelsey Fox,Accountant,Moscow,1,False,active,2022-01-30
1494,Mario White,Data Analyst,New York,1,False,active,2015-08-09
1495,Jennifer Garcia,Software Engineer,Istanbul,2,True,active,2023-03-30
1496,Heather Ellis,HR Analyst,London,3,True,terminated,2024-02-20
1497,Sonya Jackson,Project Manager,New York,4,True,active,2015-04-14
1498,James Morgan,Civil Engineer,Berlin,3,True,terminated,2016-09-01
1499,Zachary Ramos,Civil Engineer,Istanbul,5,True,terminated,2020-02-23
1500,Ethan Frey,Accountant,Istanbul,4,True,terminated,2024-08-06
1501,Jacob Duran,Software Engineer,New York,5,True,terminated,2017-04-30
1502,Nicholas Franklin,Accountant,Moscow,4,True,terminated,2015-08-08
1503,Cindy Cannon,Civil Engineer,Dubai,4,True,active,2019-01-01
1504,Dawn Nixon,Data Analyst,Berlin,1,True,terminated,2017-03-12
1505,James Barber,Software Engineer,Berlin,5,True,active,2024-09-08
1507,Eric Walker,Data Analyst,Istanbul,3,True,active,2020-12-02
1508,Alison Short,Civil Engineer,Moscow,4,True,active,2024-04-14
1509,Desiree Spencer,Project Manager,Berlin,1,True,active,2020-07-26
1510,Tammy Moore,Civil Engineer,Moscow,4,True,terminated,2015-07-28
1512,Kevin Hall,Civil Engineer,New York,2,True,active,2023-01-07
1513,Anna Ross,Software Engineer,London,4,True,active,2021-08-05
1514,Morgan Cummings,Civil Engineer,London,4,True,terminated,2015-01-29
1516,Laura Velez,Civil Engineer,Istanbul,2,True,active,2022-06-22
1517,Elizabeth Cross,Civil Engineer,Moscow,4,True,active,2016-08-04
1518,Angela Brown,Project Manager,New York,1,False,terminated,2024-02-14
1520,Sean Kane,HR Analyst,Berlin,1,True,active,2021-03-03
1521,Matthew Guzman,HR Analyst,Dubai,4,True,active,2018-02-05
1522,Richard Reyes,Accountant,London,2,True,terminated,2016-03-31
1523,Andrew Fernandez,Project Manager,Berlin,4,True,active,2016-09-25
1524,Jonathan Walker,HR Analyst,Dubai,5,True,terminated,2023-08-27
1525,Nicholas Long,Civil Engineer,London,4,False,active,2019-04-23
1527,Dylan Foster,Data Analyst,New York,3,True,terminated,2019-07-08
1528,Bradley Duncan,Civil Engineer,London,5,True,terminated,2020-05-12
1529,James Miller,Data Analyst,Dubai,3,True,terminated,2020-08-26
1530,Patricia Anderson,Project Manager,Berlin,4,True,terminated,2017-11-29
1531,Justin Freeman,Software Engineer,New York,5,False,terminated,2023-09-16
1532,Christina Gilbert,Software Engineer,New York,3,True,terminated,2024-07-15
1533,Danielle Jones,HR Analyst,Berlin,2,True,terminated,2022-12-02
1534,Erica Glass,Civil Engineer,Istanbul,4,True,terminated,2016-11-04
1536,Frank Wheeler,Civil Engineer,Istanbul,2,True,terminated,2019-06-17
1538,Wanda Ramos,Project Manager,Moscow,1,True,active,2017-07-05
1540,James Todd,Civil Engineer,New York,5,True,active,2016-10-17
1541,Ashley Brown,Data Analyst,Moscow,2,True,terminated,2022-03-30
1543,Alexis Benson,Civil Engineer,London,3,True,active,2015-07-10
1544,Jerry Johnson,HR Analyst,Istanbul,3,True,terminated,2017-02-27
1545,Joshua Harris,HR Analyst,Istanbul,1,True,active,2015-09-01
1546,Deanna Webb,Project Manager,Berlin,3,True,active,2023-10-14
1548,Kevin Alvarado,Accountant,New York,1,True,terminated,2015-08-20
1549,Christopher Campbell,HR Analyst,Istanbul,4,True,terminated,2021-09-04
1550,Lisa Brown,Software Engineer,Dubai,5,True,active,2023-02-07
1552,Samuel Keller,Data Analyst,Moscow,5,True,terminated,2024-08-23
1553,Alicia Dillon,Project Manager,New York,3,True,active,2019-12-14
1554,Crystal James,Software Engineer,Berlin,2,True,terminated,2022-12-10
1555,Ariana Stewart,Accountant,Dubai,5,True,active,2021-06-11
1556,Kim Lopez,Project Manager,Istanbul,2,True,terminated,2019-11-10
1557,Judith House,Data Analyst,Moscow,3,True,active,2023-04-18
1558,David Moreno,Data Analyst,New York,4,True,terminated,2023-10-24
1559,James Moore,HR Analyst,London,5,True,terminated,2019-07-20
1560,Harold Garrett,HR Analyst,New York,2,False,active,2018-03-23
1561,William Mason,Civil Engineer,Berlin,5,True,terminated,2024-04-26
1563,Robin Johnson,HR Analyst,Berlin,2,True,active,2015-01-24
1565,Mary Miller,Project Manager,London,2,False,terminated,2019-12-27
1566,Tyler Salazar,HR Analyst,Dubai,2,False,terminated,2019-11-18
1567,Crystal Allen,Project Manager,Istanbul,1,True,terminated,2020-11-13
1568,Wesley Browning,Data Analyst,London,1,True,terminated,2015-10-12
1570,Joshua Mcbride,Software Engineer,Istanbul,5,False,terminated,2023-12-05
1571,Ellen Thornton,Software Engineer,Berlin,5,True,active,2016-07-14
1574,Emily Grant,Civil Engineer,Berlin,3,True,terminated,2020-11-10
1575,Bailey Stewart,Software Engineer,New York,4,True,active,2024-07-09
1576,Monica Cannon,Accountant,Istanbul,2,True,terminated,2021-05-28
1577,Jennifer Jenkins,Data Analyst,Moscow,4,True,active,2021-04-21
1578,Timothy Shannon,Software Engineer,Moscow,2,True,active,2020-09-16
1579,Denise Maxwell,Data Analyst,Istanbul,4,True,active,2016-07-09
1580,Cody Farmer,Software Engineer,Dubai,4,True,active,2023-07-10
1581,Debra Bradley,HR Analyst,Dubai,4,True,active,2023-06-24
1582,David Mcdaniel,Civil Engineer,London,3,True,active,2023-07-31
1583,Michael Woods,Civil Engineer,Moscow,4,True,terminated,2022-08-01
1584,Lisa Joseph,Accountant,London,5,True,active,2017-04-15
1586,Corey Johnson,Data Analyst,Moscow,3,True,active,2021-09-18
1587,Alexis Nelson,HR Analyst,Moscow,3,True,terminated,2020-09-30
1588,Patrick Mcneil,Data Analyst,New York,1,True,terminated,2019-03-24
1589,Andrea Ho,Data Analyst,New York,1,True,active,2024-07-13
1590,Dr. Katherine Nguyen,HR Analyst,Berlin,3,True,active,2020-01-02
1591,David Sullivan,Accountant,Istanbul,5,True,active,2022-04-21
1592,Nicolas James,Data Analyst,New York,3,True,terminated,2022-04-03
1593,Logan Newton,Software Engineer,Dubai,1,True,terminated,2023-12-21
1594,Kelly Liu,Accountant,London,2,True,active,2019-09-22
1595,Kelly Hayes,HR Analyst,Dubai,3,True,terminated,2020-06-07
1597,Jennifer Moss,HR Analyst,London,2,True,terminated,2020-01-13
1598,Kelli Mccoy,Project Manager,Istanbul,2,True,terminated,2022-11-06
1599,Eddie Sanders,HR Analyst,London,3,True,terminated,2017-10-15
1600,Ronald Murray,HR Analyst,New York,4,True,active,2020-12-06
1601,Louis Brown,Project Manager,New York,1,True,terminated,2023-05-24
1602,Brenda Gallegos,HR Analyst,New York,5,True,terminated,2021-05-20
1603,Nathan Wilson,Software Engineer,London,2,True,active,2020-03-15
1604,Teresa Horton,Project Manager,London,5,False,active,2017-10-27
1606,Kevin Marquez,Accountant,Dubai,4,True,active,2021-04-29
1608,Susan Hogan,Data Analyst,Dubai,3,True,terminated,2018-10-11
1609,Becky Wilson,Software Engineer,Moscow,4,True,terminated,2023-09-17
1611,Richard Hunt,Data Analyst,Berlin,4,True,active,2017-07-12
1612,Jamie James,Software Engineer,Dubai,4,True,active,2018-12-03
1614,Brittany Melton,Software Engineer,Berlin,2,True,active,2018-03-19
1615,Michael Barnes,Software Engineer,Berlin,3,True,terminated,2024-12-03
1616,Randy Griffin,Civil Engineer,Dubai,4,False,terminated,2020-06-02
1617,Autumn Anderson,Civil Engineer,Istanbul,5,True,terminated,2020-09-15
1618,Marcus King,Data Analyst,New York,5,True,terminated,2022-06-22
1619,Scott Stephens,Civil Engineer,London,4,True,terminated,2018-06-30
1620,Stephen Young,Accountant,Berlin,1,False,active,2016-10-18
1622,Kyle Sanchez,Civil Engineer,London,2,True,terminated,2019-09-07
1623,Lisa Grant,Project Manager,Istanbul,2,True,active,2021-04-06
1624,Amber Hernandez,Data Analyst,Moscow,2,True,active,2019-05-16
1625,Amanda Nash,Accountant,Moscow,3,True,active,2019-07-10
1626,Sara Evans,Civil Engineer,New York,2,True,active,2020-05-21
1627,Amber Butler,Data Analyst,Dubai,5,True,active,2023-03-06
1630,Jesse Riley,Civil Engineer,New York,4,True,terminated,2015-12-26
1631,Anna Evans,Accountant,Dubai,3,True,active,2023-04-23
1632,James Jones,HR Analyst,Dubai,2,True,terminated,2022-10-22
1634,Michael Hill,Data Analyst,New York,3,True,active,2017-07-11
1635,Kelly Dominguez,Data Analyst,Moscow,5,True,terminated,2018-09-14
1638,Taylor Andersen,Civil Engineer,New York,3,False,active,2024-01-27
1639,Lee Stewart,Accountant,New York,1,False,active,2019-12-17
1640,Whitney Gomez,Data Analyst,New York,4,True,active,2018-07-31
1641,Justin Stone,Data Analyst,London,5,True,terminated,2024-12-04
1644,Alexander Garrett,HR Analyst,Istanbul,5,True,active,2023-07-23
1645,Ryan Marsh,Project Manager,London,4,True,terminated,2018-10-17
1646,Mrs. Felicia Castro DDS,Data Analyst,Istanbul,2,True,active,2023-12-15
1647,Curtis Campbell,HR Analyst,Berlin,3,False,terminated,2020-06-02
1648,Elizabeth Hunter,Data Analyst,New York,3,False,active,2015-10-12
1649,Aaron Jennings,Civil Engineer,Berlin,1,True,terminated,2023-09-27
1651,Christopher Rivera,HR Analyst,London,4,True,active,2018-05-31
1652,Michael Hendricks,Data Analyst,Dubai,1,False,terminated,2020-04-22
1653,Maria Olson,Software Engineer,Berlin,4,True,terminated,2017-09-30
1654,Stephanie Herrera,Data Analyst,London,5,True,terminated,2021-07-29
1655,Richard Gutierrez,Data Analyst,Moscow,2,True,active,2018-07-14
1656,Sandy Evans,HR Analyst,Moscow,5,True,terminated,2016-02-20
1658,Michael Marsh,Accountant,Dubai,2,True,terminated,2020-03-03
1660,Andre Terrell,Software Engineer,Moscow,5,True,active,2021-01-06
1661,Sarah Duncan,Data Analyst,London,3,True,terminated,2024-08-08
1662,Kurt Hancock,Civil Engineer,London,2,True,active,2018-07-29
1663,Michele Edwards,Software Engineer,London,3,True,terminated,2017-11-09
1664,Jason Crawford,Civil Engineer,London,1,True,terminated,2015-08-24
1665,Jesse Sampson,Project Manager,Moscow,4,True,active,2021-11-10
1666,Eric Rodriguez,HR Analyst,New York,2,True,terminated,2015-09-18
1667,Paula Gentry,Civil Engineer,Moscow,4,True,terminated,2018-09-25
1668,Alexander Webb,Civil Engineer,Moscow,5,True,active,2021-10-23
1669,Cheryl Mclean,HR Analyst,Berlin,5,True,terminated,2018-05-08
1670,Kelly Rowe,Software Engineer,Moscow,2,True,terminated,2021-06-05
1671,Shane Short,HR Analyst,Dubai,3,True,active,2023-12-27
1672,Megan Anderson,Project Manager,Moscow,5,True,terminated,2016-01-30
1673,Julia Reeves,Project Manager,Dubai,4,True,terminated,2019-10-09
1674,April Randolph,Civil Engineer,New York,2,True,terminated,2019-09-18
1675,Linda Miller,Civil Engineer,Istanbul,2,True,terminated,2020-10-15
1676,Angel Meyer,Software Engineer,Moscow,2,True,active,2020-12-09
1680,Bruce Hernandez,Software Engineer,Berlin,5,False,terminated,2018-05-24
1681,Adrian Dean,Accountant,Berlin,2,True,terminated,2022-09-07
1683,Charles Bush,Data Analyst,Moscow,5,True,active,2021-09-07
1684,David Jones,HR Analyst,Moscow,4,True,active,2022-06-07
1685,Gina Wallace,Civil Engineer,Dubai,5,True,terminated,2023-03-08
1686,John Lowe,Civil Engineer,Istanbul,3,True,terminated,2016-02-15
1687,Anthony Simmons,Software Engineer,New York,1,True,terminated,2020-10-16
1688,Kyle Watkins,Project Manager,Dubai,3,True,active,2022-11-13
1689,Melissa Jensen,HR Analyst,Istanbul,3,True,terminated,2023-05-05
1690,Robert Marquez,Accountant,Berlin,4,True,active,2018-04-10
1691,Kim Beltran,Civil Engineer,London,5,True,terminated,2016-07-05
1692,Julie Anderson,Accountant,New York,2,True,active,2022-11-20
1693,Tamara Mcdonald,Accountant,Istanbul,2,False,active,2018-05-31
1694,Michael Mckinney,Project Manager,Istanbul,2,True,terminated,2019-11-08
1695,David Walker,Project Manager,Moscow,2,True,terminated,2021-02-09
1696,Lisa Durham,Data Analyst,Dubai,4,True,terminated,2022-06-14
1697,Michael Ortega,HR Analyst,London,3,True,terminated,2017-04-13
1698,Sonya Chavez,Data Analyst,London,3,True,active,2024-02-08
1700,Christopher Tate,HR Analyst,London,1,True,terminated,2016-06-08
1702,Rebecca Nguyen,Data Analyst,Berlin,3,False,terminated,2018-12-06
1703,Rebecca Patel,Software Engineer,London,4,True,active,2017-06-12
1704,Jason Oliver,Project Manager,Berlin,4,True,active,2021-10-25
1705,Valerie Reyes,Civil Engineer,Moscow,5,False,terminated,2023-09-28
1706,Robert Garza,Software Engineer,Dubai,5,True,active,2019-01-19
1707,Jessica Cobb,Project Manager,London,3,True,active,2020-03-26
1708,Cynthia Bates,Data Analyst,New York,1,True,terminated,2020-10-05
1709,Timothy Andrews,Civil Engineer,Moscow,3,False,terminated,2017-07-26
1710,Mr. Joel Peters,Civil Engineer,London,2,False,active,2016-06-11
1711,Casey Blanchard,HR Analyst,London,4,True,active,2017-03-14
1712,Brian Cervantes,HR Analyst,London,1,True,active,2022-07-28
1713,Jamie Snyder,Civil Engineer,Istanbul,3,True,active,2021-08-08
1715,Stephanie Fields,Software Engineer,Istanbul,1,True,active,2017-04-30
1716,Charles Hernandez,Accountant,Berlin,2,True,active,2017-05-29
1717,Jean Lane,Software Engineer,Istanbul,3,True,terminated,2019-12-19
1718,Michael Stewart,Software Engineer,Moscow,3,True,terminated,2020-02-02
1719,Susan Torres,Data Analyst,Dubai,2,True,active,2019-04-21
1720,Jessica Haas,Project Manager,New York,5,True,terminated,2019-09-02
1721,Brandon Smith,HR Analyst,Moscow,4,True,terminated,2023-07-30
1722,Mrs. Bethany Phillips,HR Analyst,London,2,True,active,2019-05-10
1723,Joshua Brown,Project Manager,Berlin,3,True,active,2022-01-05
1724,Samantha Howard,Data Analyst,Istanbul,3,True,terminated,2016-02-19
1725,Sharon Young,Accountant,Dubai,3,True,active,2019-06-01
1726,Jennifer Flores,Civil Engineer,Dubai,4,True,active,2024-04-23
1727,James Gardner,Software Engineer,Moscow,5,True,active,2019-06-20
1728,Karen Lopez,HR Analyst,Berlin,4,True,terminated,2018-11-11
1729,Tim Larsen,Software Engineer,Istanbul,5,True,terminated,2022-06-28
1730,Zachary Santiago,Accountant,Istanbul,4,True,active,2018-09-08
1731,Benjamin Smith,Software Engineer,Berlin,1,True,active,2021-09-30
1732,Katelyn Kim,HR Analyst,Dubai,1,True,terminated,2022-09-09
1733,Angela May MD,Accountant,Berlin,3,True,terminated,2015-10-30
1734,Richard Munoz,Civil Engineer,Berlin,1,False,active,2016-09-08
1735,Christopher Hicks,Software Engineer,Berlin,4,True,active,2023-05-01
1736,Joanna Kelly,Civil Engineer,New York,3,False,terminated,2024-05-22
1737,Larry Lane,Civil Engineer,Moscow,5,False,terminated,2016-07-07
1738,Cynthia Shaw,HR Analyst,Moscow,3,True,terminated,2018-03-31
1739,Joshua Richardson,Data Analyst,Moscow,5,True,terminated,2019-11-22
1740,Laura Bush,Project Manager,Berlin,4,True,active,2021-11-22
1742,Nicholas Terrell,Data Analyst,New York,4,True,terminated,2023-07-01
1743,Dr. Julie Miller,HR Analyst,London,1,True,terminated,2021-11-18
1744,Ann Kennedy,Accountant,Berlin,4,False,active,2020-01-24
1745,Toni Miller,Project Manager,Dubai,2,True,terminated,2019-07-14
1746,Rebecca Edwards,Civil Engineer,Dubai,4,True,terminated,2018-01-29
1748,Jose Harrison,Civil Engineer,Moscow,2,True,terminated,2016-07-27
1749,Jennifer Yu,HR Analyst,Istanbul,2,True,terminated,2021-10-18
1750,Donna Johnson,Project Manager,Berlin,1,True,active,2016-04-17
1751,Nicole Acosta,Project Manager,New York,3,True,active,2019-11-24
1753,Anthony Mooney,Accountant,New York,3,True,active,2023-03-21
1754,Lori Mitchell,Civil Engineer,Istanbul,1,True,active,2015-04-13
1755,Jonathan York,Data Analyst,Istanbul,5,True,active,2017-09-08
1756,Casey Campbell,Accountant,London,3,True,terminated,2018-02-13
1758,Kevin Hernandez,HR Analyst,London,4,True,terminated,2016-01-17
1759,Robert Green,HR Analyst,London,3,True,active,2021-11-15
1760,Kari Lloyd,Software Engineer,New York,3,True,terminated,2017-05-20
1761,Grace Miller,Civil Engineer,Berlin,1,False,active,2018-09-03
1762,Timothy Moore,Accountant,New York,4,True,terminated,2020-01-27
1763,Wyatt Townsend II,Accountant,Istanbul,2,True,terminated,2016-07-24
1764,Mark Clark,Civil Engineer,London,1,True,terminated,2020-06-11
1765,Haley May,Civil Engineer,Istanbul,2,True,active,2021-08-15
1766,Audrey Jackson,Software Engineer,London,5,True,terminated,2017-08-02
1767,Eric Reese,Accountant,Istanbul,1,True,active,2022-03-18
1768,Kim James,Software Engineer,Istanbul,5,False,active,2016-02-12
1769,Karen Thomas,Data Analyst,Istanbul,3,True,terminated,2021-07-01
1770,Alexandra Ho,Project Manager,Istanbul,1,True,active,2023-10-08
1771,Michael Nixon,Project Manager,Moscow,3,True,terminated,2017-03-13
1772,Amanda Hardin,Software Engineer,Berlin,1,True,terminated,2019-09-09
1773,Tina Reynolds,Accountant,Istanbul,5,True,terminated,2016-06-24
1774,Shannon Rogers,Data Analyst,Moscow,4,True,active,2017-03-23
1775,Brett Pena,Accountant,London,5,True,active,2017-06-22
1776,Raymond Curry,Accountant,Moscow,3,False,active,2017-10-03
1777,Leah Lee,HR Analyst,Berlin,2,True,terminated,2016-06-03
1778,Michael White,Data Analyst,Berlin,1,True,terminated,2016-07-25
1779,Megan Decker,Software Engineer,Moscow,3,True,active,2024-12-14
1780,Brent Garcia,Project Manager,Moscow,4,True,terminated,2018-07-10
1781,Daniel Campbell,Accountant,Berlin,4,True,terminated,2024-04-24
1782,Alexander Davis,Project Manager,Moscow,4,False,terminated,2016-03-25
1784,Margaret Erickson,HR Analyst,Dubai,2,True,terminated,2018-04-13
1786,Stephanie Knight,Software Engineer,Berlin,1,True,active,2022-11-20
1787,Stephanie Dominguez,Software Engineer,New York,4,True,active,2024-01-23
1788,John Mayer,Civil Engineer,London,1,True,active,2020-08-23
1789,Tammy Hill,HR Analyst,Istanbul,3,True,terminated,2022-10-02
1790,Steven Carrillo,Data Analyst,Berlin,4,True,terminated,2024-10-30
1791,Christopher Jones,Software Engineer,Istanbul,5,True,active,2021-04-28
1792,Janet Cook,Civil Engineer,New York,1,False,terminated,2022-03-15
1793,Tyler Baker,Project Manager,Berlin,2,True,active,2018-10-24
1794,John Mcfarland,Accountant,Dubai,3,True,active,2017-03-18
1796,Randy Robinson,Software Engineer,Dubai,4,False,terminated,2019-09-27
1797,Susan Baldwin,Software Engineer,Moscow,5,True,terminated,2024-10-02
1798,Benjamin Duncan,Accountant,Dubai,1,True,terminated,2022-11-30
1799,Jeremy Mosley,HR Analyst,Berlin,2,True,active,2020-05-28
1800,Martin Fitzpatrick,Accountant,Berlin,1,True,terminated,2015-01-27
1801,Deborah Graves,Software Engineer,Berlin,2,True,terminated,2019-02-28
1802,Laura Robertson,HR Analyst,Dubai,2,False,terminated,2015-02-01
1803,Katherine Graham,Data Analyst,Berlin,2,True,active,2016-04-19
1805,April Finley,Data Analyst,New York,2,True,terminated,2022-10-04
1808,Mark Benjamin,HR Analyst,New York,4,False,active,2022-11-21
1809,Joseph Woodward,Software Engineer,London,3,True,terminated,2018-09-08
1810,Joe Miranda,Software Engineer,Dubai,1,False,terminated,2022-07-04
1811,Cassandra Williams,Accountant,London,5,True,active,2017-02-04
1812,Connor Dominguez,Accountant,New York,4,True,terminated,2024-07-26
1813,Lydia Howard,HR Analyst,Dubai,2,False,terminated,2018-06-25
1814,Mark Moss,Data Analyst,Berlin,3,False,active,2015-03-27
1815,Corey Cortez,Data Analyst,London,1,False,active,2020-07-22
1816,Katherine Brown,HR Analyst,London,1,True,terminated,2015-02-22
1818,Joann Forbes,Civil Engineer,Berlin,3,True,active,2019-09-05
1819,Anthony French,HR Analyst,Moscow,4,True,active,2024-09-13
1820,Bruce Roman,Civil Engineer,New York,3,True,active,2017-05-18
